code,name,name_en,kind,parent,in_path,latitude,longitude,source
ir-delfan-county,شهرستان دلفان,Delfan County,county,ir-lorestan-province,False,34.10535,47.838129,osm:r6555019
ir-delijan-county,شهرستان دلیجان,Delijan County,county,ir-markazi-province,False,34.036537,50.785904,osm:r6555020
ir-dalagan-county,شهرستان دلگان,Dalagan County,county,ir-sistan-and-baluchestan-province,False,27.417637,59.521085,osm:r6555021
ir-damavand-county,شهرستان دماوند,Damavand County,county,ir-tehran-province,False,35.618121,52.184096,osm:r6555022
ir-dena-county,شهرستان دنا,Dena County,county,ir-kohgiluye-and-buyer-ahmad-province,False,31.04247,51.210383,osm:r6555023
ir-dehaqan-county,شهرستان دهاقان,Dehaqan County,county,ir-isfahan-province,False,32.012252,51.600676,osm:r6555024
ir-dehgolan-county,شهرستان دهگلان,Dehgolan County,county,ir-kurdistan-province,False,35.32515,47.355371,osm:r6555026
ir-chegeni-county,شهرستان چگنی,Chegeni county,county,ir-lorestan-province,False,33.606035,47.964049,osm:r6555027
ir-dorud-county,شهرستان دورود,Dorud County,county,ir-lorestan-province,False,33.518255,49.119403,osm:r6555028
ir-deylam-county,شهرستان دیلم,Deylam County,county,ir-bushehr-province,False,29.841506,50.129524,osm:r6555029
ir-divandarreh-county,شهرستان دیواندره,Divandarreh County,county,ir-kurdistan-province,False,35.972483,46.945848,osm:r6555030
ir-deyr-county,شهرستان دیر,Deyr County,county,ir-bushehr-province,False,27.847545,51.585307,osm:r6555031
ir-rabor-county,شهرستان رابر,Rabor County,county,ir-kerman-province,False,29.188994,56.991245,osm:r6555032
ir-raz-and-jargalan-county,شهرستان راز و جرگلان,Raz and Jargalan County,county,ir-north-khorasan-province,False,38.060972,57.043392,osm:r6555033
ir-ramsar-county,شهرستان رامسر,Ramsar County,county,ir-mazandaran-province,False,36.842139,50.587302,osm:r6555034
ir-ramshir-county,شهرستان رامشیر,Ramshir County,county,ir-khuzestan-province,False,30.954857,49.382993,osm:r6555035
ir-ramhormoz-county,شهرستان رامهرمز,Ramhormoz County,county,ir-khuzestan-province,False,31.216197,49.65504,osm:r6555036
ir-ramian-county,شهرستان رامیان,Ramian County,county,ir-golestan-province,False,36.965565,55.10334,osm:r6555037
ir-ravar-county,شهرستان راور,Ravar County,county,ir-kerman-province,False,31.260812,57.115247,osm:r6555038
ir-robat-karim-county,شهرستان رباط کریم,Robat Karim County,county,ir-tehran-province,False,35.489802,51.019316,osm:r6555039
ir-razan-county,شهرستان رزن,Razan County,county,ir-hamadan-province,False,35.463159,48.837089,osm:r6555040
ir-rostam-county,شهرستان رستم,Rostam County,county,ir-fars-province,False,30.429851,51.381956,osm:r6555041
ir-rasht-county,شهرستان رشت,Rasht County,county,ir-gilan-province,False,37.342011,49.820513,osm:r6555042
ir-roshtkhar-county,شهرستان رشتخوار,Roshtkhar County,county,ir-razavi-khorasan,False,34.873114,59.491469,osm:r6555043
ir-rezvanshahr-county,شهرستان رضوانشهر,Rezvanshahr County,county,ir-gilan-province,False,37.589325,49.04513,osm:r6555044
ir-rafsanjan-county,شهرستان رفسنجان,Rafsanjan County,county,ir-kerman-province,False,30.572637,55.890177,osm:r6555045
ir-ravansar-county,شهرستان روانسر,Ravansar County,county,ir-kermanshah-province,False,34.755409,46.630988,osm:r6555046
ir-rudan-county,شهرستان رودان,Rudan County,county,ir-hormozgan-province,False,27.533398,57.15864,osm:r6555047
ir-rudbar-county,شهرستان رودبار,Rudbar County,county,ir-gilan-province,False,36.83805,49.546826,osm:r6555048
ir-rudbar-e-jonubi-county,شهرستان رودبار جنوب,Rudbar-e Jonubi County,county,ir-kerman-province,False,27.967849,58.059072,osm:r6555049
ir-rudsar-county,شهرستان رودسر,Rudsar County,county,ir-gilan-province,False,36.957898,50.388608,osm:r6555050
ir-rumeshkan-county,شهرستان رومشکان,Rumeshkan County,county,ir-lorestan-province,False,33.256022,47.435591,osm:r6555051
ir-rigan-county,شهرستان ریگان,Rigan County,county,ir-kerman-province,False,28.356085,59.120745,osm:r6555052
ir-rey-county,شهرستان ری,Rey County,county,ir-tehran-province,False,35.362328,51.213243,osm:r6555053
ir-zabol-county,شهرستان زابل,Zabol County,county,ir-sistan-and-baluchestan-province,False,31.053521,61.56848,osm:r6555054
ir-zahedan-county,شهرستان زاهدان,Zahedan County,county,ir-sistan-and-baluchestan-province,False,29.63118,60.266352,osm:r6555055
ir-zaveh-county,شهرستان زاوه,Zaveh County,county,ir-razavi-khorasan,False,35.241571,59.71405,osm:r6555056
ir-zarand-county,شهرستان زرند,Zarand County,county,ir-kerman-province,False,30.908218,56.414953,osm:r6555057
ir-zarandieh-county,شهرستان زرندیه,Zarandieh County,county,ir-markazi-province,False,35.333149,50.296612,osm:r6555058
ir-zarindasht-county,شهرستان زرین دشت,Zarindasht County,county,ir-fars-province,False,28.304709,54.471596,osm:r6555059
ir-zanjan-county,شهرستان زنجان,Zanjan County,county,ir-zanjan-province,False,36.851115,48.246651,osm:r6555060
ir-zehak-county,شهرستان زهک,Zehak County,county,ir-sistan-and-baluchestan-province,False,30.81179,61.63294,osm:r6555061
ir-zirkuh-county,شهرستان زیرکوه,Zirkuh County,county,ir-south-khorasan-province,False,33.539107,60.195886,osm:r6555062
ir-sari-county,شهرستان ساری,Sari County,county,ir-mazandaran-province,False,36.504356,53.105233,osm:r6555063
ir-saman-county,شهرستان سامان,Saman County,county,ir-chaharmahal-and-bakhtiyari-province,False,32.551359,50.89601,osm:r6555064
ir-savojbolagh-county,شهرستان ساوجبلاغ,Savojbolagh County,county,ir-alborz-province,False,35.98251,50.83654,osm:r6555065
ir-saveh-county,شهرستان ساوه,Saveh County,county,ir-markazi-province,False,35.076767,50.083698,osm:r6555066
ir-sabzevar-county,شهرستان سبزوار,Sabzevar County,county,ir-razavi-khorasan,False,35.952759,57.174939,osm:r6555067
ir-sarab-county,شهرستان سراب,Sarab County,county,ir-east-azerbaijan-province,False,37.995587,47.457345,osm:r6555068
ir-saravan-county,شهرستان سراوان,Saravan County,county,ir-sistan-and-baluchestan-province,False,27.360108,62.303029,osm:r6555069
ir-sarayan-county,شهرستان سرایان,Sarayan County,county,ir-south-khorasan-province,False,33.552368,58.372934,osm:r6555070
ir-sarbaz-county,شهرستان سرباز,Sarbaz County,county,ir-sistan-and-baluchestan-province,False,26.653575,61.244679,osm:r6555071
ir-sarbisheh-county,شهرستان سربیشه,Sarbisheh County,county,ir-south-khorasan-province,False,32.48085,60.053079,osm:r6555072
ir-sarakhs-county,شهرستان سرخس,Sarakhs County,county,ir-razavi-khorasan,False,36.277469,60.781903,osm:r6555073
ir-sorkheh-county,شهرستان سرخه,Sorkheh County,county,ir-semnan-province,False,34.989543,53.162461,osm:r6555074
ir-sardasht-county,شهرستان سردشت,Sardasht County,county,ir-west-azerbaijan-province,False,36.158458,45.492955,osm:r6555075
ir-sareyn-county,شهرستان سرعین,Sareyn County,county,ir-ardabil-province,False,38.181401,47.983376,osm:r6555076
ir-sarvabad-county,شهرستان سروآباد,Sarvabad County,county,ir-kurdistan-province,False,35.226988,46.363542,osm:r6555077
ir-sarvestan-county,شهرستان سروستان,Sarvestan County,county,ir-fars-province,False,29.231773,53.110201,osm:r6555078
ir-sarpol-e-zahab-county,شهرستان سرپل ذهاب,Sarpol-e-Zahab County,county,ir-kermanshah-province,False,34.530489,45.834426,osm:r6555079
ir-selseleh-county,شهرستان سلسله,Selseleh County,county,ir-lorestan-province,False,33.833677,48.107561,osm:r6555081
ir-soltanieh-county,شهرستان سلطانیه,Soltanieh County,county,ir-zanjan-province,False,36.480548,48.804017,osm:r6555082
ir-salmas-county,شهرستان سلماس,Salmas County,county,ir-west-azerbaijan-province,False,38.109891,44.697087,osm:r6555083
ir-semnan-county,شهرستان سمنان,Semnan County,county,ir-semnan-province,False,35.105798,53.83056,osm:r6555084
ir-semirom-county,شهرستان سمیرم,Semirom County,county,ir-isfahan-province,False,31.281606,51.646361,osm:r6555085
ir-sonqor-county,شهرستان سنقر,Sonqor County,county,ir-kermanshah-province,False,34.854393,47.443621,osm:r6555086
ir-sanandaj-county,شهرستان سنندج,Sanandaj County,county,ir-kurdistan-province,False,35.365992,46.816949,osm:r6555087
ir-north-savadkuh-county,شهرستان سوادکوه شمالی,North Savadkuh County,county,ir-mazandaran-province,False,36.260329,52.862131,osm:r6555088
ir-savadkuh-county,شهرستان سوادکوه,Savadkuh County,county,ir-mazandaran-province,False,36.08118,52.947168,osm:r6555089
ir-siahkal-county,شهرستان سیاهکل,Siahkal County,county,ir-gilan-province,False,36.932232,49.870309,osm:r6555090
ir-sib-and-suran-county,شهرستان سیب و سوران,Sib and Suran County,county,ir-sistan-and-baluchestan-province,False,27.255087,62.054991,osm:r6555091
ir-sirjan-county,شهرستان سیرجان,Sirjan County,county,ir-kerman-province,False,29.31968,55.647723,osm:r6555092
ir-sirvan-county,شهرستان سیروان,Sirvan County,county,ir-ilam-province,False,33.59064,46.711663,osm:r6555093
ir-sirik-county,شهرستان سیریک,Sirik County,county,ir-hormozgan-province,False,26.525001,57.091865,osm:r6555094
ir-simorgh-county,شهرستان سیمرغ,Simorgh County,county,ir-mazandaran-province,False,36.576241,52.807637,osm:r6555095
ir-sepidan-county,شهرستان سپیدان,Sepidan County,county,ir-fars-province,False,30.256934,51.997381,osm:r6555096
ir-shadegan-county,شهرستان شادگان,Shadegan County,county,ir-khuzestan-province,False,30.628141,48.632262,osm:r6555097
ir-shazand-county,شهرستان شازند,Shazand County,county,ir-markazi-province,False,33.908539,49.319501,osm:r6555098
ir-shahrud-county,شهرستان شاهرود,Shahrud County,county,ir-semnan-province,False,35.579632,55.843318,osm:r6555099
ir-shahin-shahr-and-meymeh-county,شهرستان شاهین شهر و میمه,Shahin Shahr and Meymeh County,county,ir-isfahan-province,False,33.242385,51.277267,osm:r6555100
ir-shahin-dezh-county,شهرستان شاهین دژ,Shahin Dezh County,county,ir-west-azerbaijan-province,False,36.662898,46.711546,osm:r6555101
ir-shabestar-county,شهرستان شبستر,Shabestar County,county,ir-east-azerbaijan-province,False,38.238517,45.688442,osm:r6555102
ir-shaft-county,شهرستان شفت,Shaft County,county,ir-gilan-province,False,37.128334,49.424395,osm:r6555103
ir-shemiranat-county,شهرستان شمیرانات,Shemiranat County,county,ir-tehran-province,False,35.928929,51.611249,osm:r6555104
ir-shahr-e-babak-county,شهرستان شهربابک,Shahr-e-Babak County,county,ir-kerman-province,False,30.230135,55.131568,osm:r6555105
ir-shahreza-county,شهرستان شهرضا,Shahreza County,county,ir-isfahan-province,False,31.898678,51.879262,osm:r6555106
ir-sharekurd-county,شهرستان شهرکرد,Sharekurd County,county,ir-chaharmahal-and-bakhtiyari-province,False,32.305054,50.838543,osm:r6555107
ir-shahriar-county,شهرستان شهریار,Shahriar County,county,ir-tehran-province,False,35.607726,51.06981,osm:r6555108
ir-shush-county,شهرستان شوش,Shush County,county,ir-khuzestan-province,False,32.210825,48.139813,osm:r6555110
ir-shushtar-county,شهرستان شوشتر,Shushtar County,county,ir-khuzestan-province,False,31.86974,48.91804,osm:r6555111
ir-showt-county,شهرستان شوط,Showt County,county,ir-west-azerbaijan-province,False,39.141862,44.846404,osm:r6555112
ir-shiraz-county,شهرستان شیراز,Shiraz County,county,ir-fars-province,False,29.574035,52.480825,osm:r6555113
ir-sahneh-county,شهرستان صحنه,Sahneh County,county,ir-kermanshah-province,False,34.563971,47.576303,osm:r6555115
ir-sowme-eh-sara-county,شهرستان صومعه سرا,Sowme'eh Sara County,county,ir-gilan-province,False,37.369853,49.345521,osm:r6555116
ir-tarom-county,شهرستان طارم,Tarom County,county,ir-zanjan-province,False,36.931669,48.887805,osm:r6555117
ir-taleghan-county,شهرستان طالقان,Taleghan County,county,ir-alborz-province,False,36.221859,50.789683,osm:r6555118
ir-tabas-county,شهرستان طبس,Tabas County,county,ir-south-khorasan-province,False,33.051406,56.71196,osm:r6555119
ir-talesh-county,شهرستان طوالش,Talesh County,county,ir-gilan-province,False,37.92832,48.877575,osm:r6555120
ir-abbasabad-county,شهرستان عباس آباد,Abbasabad County,county,ir-mazandaran-province,False,36.817178,51.212693,osm:r6555121
ir-ajab-shir-county,شهرستان عجب شیر,Ajab Shir County,county,ir-east-azerbaijan-province,False,37.513763,45.794665,osm:r6555122
ir-asaluyeh-county,شهرستان عسلویه,Asaluyeh County,county,ir-bushehr-province,False,27.35412,52.602845,osm:r6555123
ir-aliabad-county,شهرستان علی آباد کتول,Aliabad County,county,ir-golestan-province,False,36.831533,54.91041,osm:r6555124
ir-anbarabad-county,شهرستان عنبرآباد,Anbarabad County,county,ir-kerman-province,False,28.445938,58.144639,osm:r6555125
ir-farsan-county,شهرستان فارسان,Farsan County,county,ir-chaharmahal-and-bakhtiyari-province,False,32.211652,50.583468,osm:r6555126
ir-faruj-county,شهرستان فاروج,Faruj County,county,ir-north-khorasan-province,False,37.277451,58.274075,osm:r6555127
ir-faryab-county,شهرستان فاریاب,Faryab County,county,ir-kerman-province,False,28.204144,57.213772,osm:r6555128
ir-famenin-county,شهرستان فامنین,Famenin County,county,ir-hamadan-province,False,35.046206,49.097996,osm:r6555129
ir-farashband-county,شهرستان فراشبند,Farashband County,county,ir-fars-province,False,28.600648,52.268008,osm:r6555130
ir-farahan-county,شهرستان فراهان,Farahan County,county,ir-markazi-province,False,34.621333,49.63118,osm:r6555131
ir-ferdows-county,شهرستان فردوس,Ferdows County,county,ir-south-khorasan-province,False,33.855762,57.907754,osm:r6555132
ir-fardis-county,شهرستان فردیس,Fardis County,county,ir-alborz-province,False,35.741819,50.977546,osm:r6555133
ir-fereydan-county,شهرستان فریدن,Fereydan County,county,ir-isfahan-province,False,32.961713,50.375795,osm:r6555134
ir-fereydunshahr-county,شهرستان فریدون شهر,Fereydunshahr County,county,ir-isfahan-province,False,32.846712,50.032063,osm:r6555135
ir-fereydunkenar-county,شهرستان فریدونکنار,Fereydunkenar County,county,ir-mazandaran-province,False,36.79211,52.515988,osm:r6555136
ir-fariman-county,شهرستان فریمان,Fariman County,county,ir-razavi-khorasan,False,35.730363,60.011108,osm:r6555137
ir-fasa-county,شهرستان فسا,Fasa County,county,ir-fars-province,False,28.967181,53.818202,osm:r6555138
ir-falaverjan-county,شهرستان فلاورجان,Falaverjan County,county,ir-isfahan-province,False,32.522329,51.534614,osm:r6555139
ir-fanuj-county,شهرستان فنوج,Fanuj County,county,ir-sistan-and-baluchestan-province,False,26.726717,59.476026,osm:r6555140
ir-fahraj-county,شهرستان فهرج,Fahraj County,county,ir-kerman-province,False,29.176956,59.198399,osm:r6555141
