id,name,name_en,code,kind,parent_id/id,in_path,latitude,longitude,source
place_n3295196701,زیچ,Zich,ir-zich,village,place_r6558035,True,33.634925,46.98909,osm:n3295196701
place_n3295228365,چم زرد ماهیزان,Cham Zard-e Mahizan,ir-cham-zard-e-mahizan,village,place_r6558613,True,33.709367,47.026375,osm:n3295228365
place_n3295228366,چنار,Chenar-e Allah Qoli,ir-chenar-e-allah-qoli,village,place_r12147133,True,33.708605,47.081812,osm:n3295228366
place_n3295228367,چشمه ماهی,Cheshmeh Mahi,ir-cheshmeh-mahi-2,village,place_r12145870,True,33.731146,47.139074,osm:n3295228367
place_n3295228368,چقا شافی,Choqa Shafi,ir-choqa-shafi,village,place_r6558035,True,33.642246,46.980424,osm:n3295228368
place_n3295228369,دووئاو,Dar Parusheh,ir-dar-parusheh,village,place_r12147133,True,33.71047,47.090373,osm:n3295228369
place_n3295228370,دڕەباریک,Darreh Barik,ir-darreh-barik,village,place_r6558613,True,33.752638,46.956791,osm:n3295228370
place_n3295228371,خرده چشمه,Khordeh Cheshmeh,ir-khordeh-cheshmeh,village,place_r12145870,True,33.735632,47.130748,osm:n3295228371
place_n3295228372,گەڕاو,Garab,ir-garab-2,village,place_r6558613,True,33.698894,47.020715,osm:n3295228372
place_n3295228373,کهره,Kahreh,ir-kahreh,village,place_r12147133,True,33.738783,47.039106,osm:n3295228373
place_n3295228374,کلاته,Kalateh,ir-kalateh-2,village,place_r12147133,True,33.760416,47.046909,osm:n3295228374
place_n3295228375,شهبازوند,Shahbazvand,ir-shahbazvand,village,place_r6558613,True,33.720777,46.977959,osm:n3295228375
place_n3295228376,ماهیزان علیا,Mahzihan-e Olya,ir-mahzihan-e-olya,village,place_r6558613,True,33.702162,47.041601,osm:n3295228376
place_n3295228377,ماهیزان سفلی,Mahizan-e Sofla,ir-mahizan-e-sofla,village,place_r6558613,True,33.694005,47.047418,osm:n3295228377
place_n3295228378,پلکیل,Palkil,ir-palkil,village,place_r6558035,True,33.631655,46.968629,osm:n3295228378
place_n3295228379,پلەکەو,Pelah Kabud,ir-pelah-kabud,village,place_r12147133,True,33.80109,47.122744,osm:n3295228379
place_n3295228380,لوڕوان,Posht Tang-e Sofla,ir-posht-tang-e-sofla,village,place_r12147133,True,33.774064,47.100465,osm:n3295228380
place_n3295228381,پشته کبود,Poshteh-ye Kabud,ir-poshteh-ye-kabud,village,place_r6558035,True,33.628219,46.988675,osm:n3295228381
place_n3295228382,شهرک امام,Shahrak-e Emam,ir-shahrak-e-emam,village,place_r12145870,True,33.740873,47.122749,osm:n3295228382
place_n3295228383,سامان,Saman,ir-saman-2,village,place_r12145870,True,33.736273,47.139001,osm:n3295228383
place_n3295228384,سرچم,Sar Cham,ir-sar-cham,village,place_r12145870,True,33.733189,47.223065,osm:n3295228384
place_n3295228385,شیراوند,Shiravand,ir-shiravand-2,village,place_r12147133,True,33.760404,47.087555,osm:n3295228385
place_n3295228386,زیرخاکی,Zir Khaki,ir-zir-khaki,village,place_r6558613,True,33.690286,47.061944,osm:n3295228386
place_n3295228387,سرخه لیجه,Sorkheh Lijeh,ir-sorkheh-lijeh,village,place_r12147133,True,33.719496,47.066046,osm:n3295228387
place_n3295228388,تازاباد,Tazehabad-e Zir Khaki,ir-tazehabad-e-zir-khaki,village,place_r6558613,True,33.68338,47.057757,osm:n3295228388
place_n3295228389,تخم بلوط علیا,Tokhm-e Balut-e Olya,ir-tokhm-e-balut-e-olya,village,place_r6558613,True,33.733732,46.962335,osm:n3295228389
place_n3295228390,تخم بلوط سفلی,Tokhm-e Balut-e Sofla,ir-tokhm-e-balut-e-sofla,village,place_r6558613,True,33.72656,46.967331,osm:n3295228390
place_n3295228391,وەربەڕ,Varbar,ir-varbar,village,place_r12147133,True,33.793497,47.083311,osm:n3295228391
place_n3295228392,ظاهروند سفلی,Zahervand-e Sofla,ir-zahervand-e-sofla,village,place_r6558613,True,33.738875,46.963352,osm:n3295228392
place_n3296095182,قوچ امام,,ir-n3296095182,village,place_r6558573,True,35.152855,50.380625,osm:n3296095182
place_n3296095184,علی درزی,,ir-n3296095184,village,place_r6556410,True,35.123789,49.873801,osm:n3296095184
place_n3296115462,محمدآباد,,ir-n3296115462,village,place_r6557367,True,35.418544,48.972933,osm:n3296115462
place_n3296115463,امتلر,Ammatlar,ir-ammatlar,village,place_r6557367,True,35.435367,48.969612,osm:n3296115463
place_n3296115464,چال بقا,Chalbuqa,ir-chalbuqa,village,place_r6557563,True,35.420147,48.927419,osm:n3296115464
place_n3296129669,ویر,Viyar,ir-viyar-2,village,place_r6557563,True,35.415626,48.896801,osm:n3296129669
place_n3296129670,غلامعلی,,ir-n3296129670,village,place_r6557367,True,35.414509,48.953209,osm:n3296129670
place_n3296129671,تازه کند,Taze Kand,ir-taze-kand,village,place_r6557367,True,35.415216,48.990269,osm:n3296129671
place_n3296142698,امیرآباد,Amir Abad,ir-amir-abad-6,village,place_r6557098,True,35.475927,49.054168,osm:n3296142698
place_n3296142699,قلعه شاطربالی,Qal'eye Shaterbali,ir-qal-eye-shaterbali,village,place_r6557563,True,35.45666,48.827646,osm:n3296142699
place_n3296142700,قادرخلج,QaderKhalaj,ir-qaderkhalaj,village,place_r6556719,True,35.402177,48.731538,osm:n3296142700
place_n3296142701,چورمق,Chormaq,ir-chormaq,village,place_r6556719,True,35.380382,48.729768,osm:n3296142701
place_n3296143332,ویان,,ir-n3296143332,village,place_r6557520,True,35.097014,48.768062,osm:n3296143332
place_n3296251061,قلعه نو,,ir-n3296251061,city,place_r6558030,True,35.511943,51.515588,osm:n3296251061
place_n3296285903,فیروزآباد,Firuzabad,ir-firuzabad-6,village,place_r6558778,True,35.544863,51.483927,osm:n3296285903
place_n3296285904,اسلام آباد,Eslamabad,ir-eslamabad-2,neighbourhood,place_r6557861,True,35.562383,51.472354,osm:n3296285904
place_n3296294339,رحیم آباد,,ir-n3296294339,village,place_r6556524,True,35.869377,49.535431,osm:n3296294339
place_n3296294340,طرویزک,,ir-n3296294340,village,place_r6556524,True,35.864821,49.607035,osm:n3296294340
place_n3296294341,اورازجین پناه آباد,,ir-n3296294341,village,place_r6556524,True,35.858909,49.61418,osm:n3296294341
place_n3296294342,جعفرآباد,,ir-n3296294342,village,place_r6556524,True,35.852509,49.621776,osm:n3296294342
place_n3296304795,رحیم‌آباد,Rahimabad,ir-rahimabad-4,village,place_r6557487,True,35.764957,50.139777,osm:n3296304795
place_n3296304796,کله دره,Kolah Darreh,ir-kolah-darreh,city,place_r6557487,True,35.757298,50.183072,osm:n3296304796
place_n3296304797,فتح آباد,Fathabad,ir-fathabad-7,village,place_r6557487,True,35.753815,50.221395,osm:n3296304797
place_n3296304799,صحت آباد,Sehhatabad,ir-sehhatabad,village,place_r6557797,True,35.732027,50.290146,osm:n3296304799
place_n3296314105,روستای مختارآباد,,ir-n3296314105,village,place_r6556879,True,35.72421,50.47315,osm:n3296314105
place_n3296314107,پلنگ آباد,Palangabad,ir-palangabad,city,place_r6558740,True,35.73401,50.62241,osm:n3296314107
place_n3296347561,امین آباد,Amin Abad,ir-amin-abad-2,village,place_r6556975,True,35.681958,52.565868,osm:n3296347561
place_n3296347562,آرو,Aroo,ir-aroo,village,place_r6556431,True,35.669779,52.403045,osm:n3296347562
place_n3296347563,یهر,Yahar,ir-yahar,village,place_r6556431,True,35.698136,52.422464,osm:n3296347563
place_n3296413442,شمس آباد,,ir-n3296413442,village,place_r6556561,True,34.146972,49.501361,osm:n3296413442
place_n3296413443,قزلیچه,,ir-n3296413443,village,place_r6556561,True,34.129807,49.534202,osm:n3296413443
place_n3296413444,مهر آباد,,ir-n3296413444,village,place_r6556561,True,34.200772,49.568728,osm:n3296413444
place_n3296413445,هزاوه,Hezaveh,ir-hezaveh,village,place_r6556561,True,34.179477,49.534733,osm:n3296413445
place_n3296413446,کیشان,,ir-n3296413446,village,place_r6558738,True,34.161045,49.455517,osm:n3296413446
place_n3296413447,رباط,,ir-n3296413447,village,place_r6556561,True,34.144726,49.534374,osm:n3296413447
place_n3296426479,خسبیجان,,ir-n3296426479,village,place_r6558738,True,34.12169,49.375029,osm:n3296426479
place_n3296426480,اسکان,,ir-n3296426480,village,place_r6558738,True,34.08324,49.349065,osm:n3296426480
place_n3296426481,کلاه دوز,,ir-n3296426481,village,place_r6558738,True,34.114122,49.414211,osm:n3296426481
place_n3296426482,مهدی آباد,,ir-n3296426482,village,place_r6558738,True,34.048578,49.347477,osm:n3296426482
place_n3296426483,تحت محل,Tahte Mahal,ir-tahte-mahal,village,place_r6558738,True,34.029019,49.354044,osm:n3296426483
place_n3296426484,مزرعه,,ir-n3296426484,village,place_r6558738,True,34.170046,49.443973,osm:n3296426484
place_n3296426485,گاوگدار,,ir-n3296426485,village,place_r6558738,True,34.108721,49.360695,osm:n3296426485
place_n3296426486,جزنق,,ir-n3296426486,village,place_r6558738,True,34.076487,49.353958,osm:n3296426486
place_n3296426487,حسین آباد,,ir-n3296426487,village,place_r6558738,True,34.055476,49.345375,osm:n3296426487
place_n3296426488,گوره زار,,ir-n3296426488,village,place_r6556562,True,34.13542,49.357575,osm:n3296426488
place_n3296433335,قدمگاه,ghadamgah,ir-ghadamgah-3,village,place_r6558121,True,33.966862,49.468842,osm:n3296433335
place_n3296433336,جمال آباد,,ir-n3296433336,village,place_r6558121,True,33.969353,49.447342,osm:n3296433336
place_n3296433337,ورقا,,ir-n3296433337,village,place_r6558121,True,33.946073,49.453822,osm:n3296433337
place_n3296433339,علی آباد,,ir-n3296433339,village,place_r6558121,True,33.985581,49.435196,osm:n3296433339
place_n3296433341,کزاز,,ir-n3296433341,village,place_r6558121,True,34.003087,49.438115,osm:n3296433341
place_n3296442275,خانه میران,,ir-n3296442275,village,place_r6557532,True,33.99472,49.574603,osm:n3296442275
place_n3296450118,گوار,,ir-n3296450118,village,place_r6557532,True,33.967965,49.660545,osm:n3296450118
place_n3296450120,بان,,ir-n3296450120,village,place_r6557736,True,33.933149,49.691401,osm:n3296450120
place_n3296450121,قانیاروق بالا,,ir-n3296450121,village,place_r6557532,True,34.053947,49.574285,osm:n3296450121
place_n3296450122,سیرکند,,ir-n3296450122,village,place_r6557736,True,33.937956,49.62853,osm:n3296450122
place_n3296450125,چشمه پهن,,ir-n3296450125,village,place_r6557736,True,33.923215,49.656125,osm:n3296450125
place_n3296450126,ضامن جان,,ir-n3296450126,village,place_r6557532,True,34.026345,49.615459,osm:n3296450126
place_n3296450127,نمک کوه,,ir-n3296450127,village,place_r6557532,True,34.058854,49.509955,osm:n3296450127
place_n3296450128,گوشه,,ir-n3296450128,village,place_r6557736,True,33.954012,49.619518,osm:n3296450128
place_n3296507746,ناماور,Namavar,ir-namavar,village,place_r6557744,True,35.807925,52.743343,osm:n3296507746
place_n3296852705,بیشه علیا,Bishe-ye Olya,ir-bishe-ye-olya,village,place_r6557454,True,33.799432,47.392085,osm:n3296852705
place_n3296852706,بیشه سفلی,Bishe-ye Sofla,ir-bishe-ye-sofla,village,place_r6557454,True,33.789079,47.403566,osm:n3296852706
place_n3296852707,چاڵ خشک,Chal Khoshk,ir-chal-khoshk,village,place_r6557454,True,33.897951,47.472054,osm:n3296852707
place_n3296852708,میدرعلیا,Meydar-e Olya,ir-meydar-e-olya,village,place_r6557454,True,33.917012,47.492745,osm:n3296852708
place_n3296852709,گووڵاو,Gulab,ir-gulab,village,place_r6557454,True,33.822598,47.464885,osm:n3296852709
place_n3296852710,کەڵەگا,Kalaga,ir-kalaga,village,place_r6557454,True,33.758335,47.414992,osm:n3296852710
place_n3296852711,رودبره,Rubareh,ir-rubareh,village,place_r6557454,True,33.741712,47.384652,osm:n3296852711
place_n3296852712,پیازاوا,Piazabad,ir-piazabad,village,place_r6557454,True,33.817398,47.408797,osm:n3296852712
place_n3296852713,سولاوا,Sulawa,ir-sulawa,village,place_r6557454,True,33.819637,47.441612,osm:n3296852713
place_n3296852714,پیامن سەرێ,Piamen-e Olya,ir-piamen-e-olya,village,place_r6557454,True,33.819451,47.438192,osm:n3296852714
place_n3296852715,سیرەکانە,Sirakana,ir-sirakana,village,place_r6557454,True,33.928442,47.461024,osm:n3296852715
place_n3296852716,سەرچڵوسکان خوارێ,Sar Chluskan Lower,ir-sar-chluskan-lower,village,place_r6557454,True,33.78626,47.436274,osm:n3296852716
place_n3296852717,تورم,Turem,ir-turem,village,place_r6557454,True,33.752178,47.413319,osm:n3296852717
place_n3296852718,شاران,Sharan,ir-sharan,village,place_r6557454,True,33.901059,47.447612,osm:n3296852718
place_n3296852719,شامیار,Shehmiar,ir-shehmiar,village,place_r6557454,True,33.813648,47.457288,osm:n3296852719
place_n3296852720,علیمرادخانی علیا,Ali Morad Khani-ye Olya,ir-ali-morad-khani-ye-olya,village,place_r6556797,True,33.666669,46.741149,osm:n3296852720
place_n3296872438,بالاوه خشکه,Balaveh Khoshkeh,ir-balaveh-khoshkeh,village,place_r6556797,True,33.664174,46.828836,osm:n3296872438
place_n3296872439,علیمرادخانی سفلی,Ali Morad Khani-ye Sofla,ir-ali-morad-khani-ye-sofla,village,place_r6556797,True,33.654547,46.763113,osm:n3296872439
place_n3296872440,برآفتاب بی,Baraftab-e Bi,ir-baraftab-e-bi,village,place_r6556797,True,33.661807,46.892186,osm:n3296872440
place_n3296872441,چم پوش,Cham Push,ir-cham-push,village,place_r6556797,True,33.624326,46.811682,osm:n3296872441
place_n3296872442,برآفتاب چلاب زرد,Baraftab-e Chalab Zard,ir-baraftab-e-chalab-zard,village,place_r6556797,True,33.668193,46.862945,osm:n3296872442
place_n3296872444,چم چرود,Cham Charud,ir-cham-charud,village,place_r6556797,True,33.607739,46.842315,osm:n3296872444
place_n3296872445,چغاسبز,Chaqa Sabz,ir-chaqa-sabz,village,place_r6556797,True,33.668077,46.76356,osm:n3296872445
place_n3296872446,چقابلک چالاب زرد,Choqa Balak-e Chalab Zard,ir-choqa-balak-e-chalab-zard,village,place_r6556797,True,33.65377,46.87552,osm:n3296872446
place_n3296872447,چقابلک هرقروش,Choqa Balak-e Harqorush,ir-choqa-balak-e-harqorush,village,place_r6556797,True,33.650827,46.818755,osm:n3296872447
place_n3296872448,دره چپی,Darreh Chapi,ir-darreh-chapi,village,place_r6556797,True,33.628918,46.877562,osm:n3296872448
place_n3296872449,دول زرد زیرتنگ,Dul Zard-e Zirtang,ir-dul-zard-e-zirtang,village,place_r6556797,True,33.638394,46.932078,osm:n3296872449
place_n3296872450,جوب سرخ سفلی,Jub Sorkh-e Sofla,ir-jub-sorkh-e-sofla,village,place_r6556797,True,33.640965,46.79942,osm:n3296872450
place_n3296872451,هلت,Halat,ir-halat,village,place_r6556797,True,33.641301,46.847105,osm:n3296872451
place_n3296872452,جوب بر,Jub Bur,ir-jub-bur,village,place_r6556797,True,33.64867,46.786721,osm:n3296872452
place_n3296872453,جوب شله,Jub Shaleh,ir-jub-shaleh,village,place_r6556797,True,33.618531,46.823124,osm:n3296872453
place_n3296872454,کله قطار علیا,Kaleh Qatar-e Olya,ir-kaleh-qatar-e-olya,village,place_r6556797,True,33.675288,46.74265,osm:n3296872454
place_n3296872455,کله قطار سفلی,Kaleh Qatar-e Sofla,ir-kaleh-qatar-e-sofla,village,place_r6556797,True,33.665972,46.746966,osm:n3296872455
place_n3296872457,کلنگ بر,Kolang Bor,ir-kolang-bor,village,place_r6556797,True,33.618438,46.814081,osm:n3296872457
place_n3296872458,نثار چالاب زرد,,ir-n3296872458,village,place_r6556797,True,33.632017,46.852381,osm:n3296872458
place_n3296872459,نیدوله علیا,Neyduleh-ye Olya,ir-neyduleh-ye-olya,village,place_r6556797,True,33.634808,46.927941,osm:n3296872459
place_n3296872460,نورآباد,Nurabad,ir-nurabad-6,village,place_r6556797,True,33.630983,46.797757,osm:n3296872460
place_n3296876561,پهنه بر,Pahneh Bor,ir-pahneh-bor-2,village,place_r6556797,True,33.650079,46.773981,osm:n3296876561
place_n3296876562,قاسم آباد,Qasemabad,ir-qasemabad-4,village,place_r6556797,True,33.681661,46.72144,osm:n3296876562
place_n3296876563,سعدآباد,Sadabad,ir-sadabad,village,place_r6556797,True,33.676403,46.730446,osm:n3296876563
place_n3296876564,سر چقا,Sar Choqa,ir-sar-choqa,village,place_r6556797,True,33.636705,46.847482,osm:n3296876564
place_n3296876566,تخت بسطام علیا,Takht-e Bastam-e Olya,ir-takht-e-bastam-e-olya,village,place_r6556797,True,33.633556,46.898532,osm:n3296876566
place_n3296876567,تخت بسطام سفلی,Takht-e Bastam-e Sofla,ir-takht-e-bastam-e-sofla,village,place_r6556797,True,33.633369,46.903196,osm:n3296876567
place_n3296876569,زیرتنگ بیجنوند,Zir Tang,ir-zir-tang,village,place_r6556797,True,33.646163,46.923262,osm:n3296876569
place_n3296952620,بره ترک,Bareh Tork,ir-bareh-tork,village,place_r6556732,True,33.548255,47.375506,osm:n3296952620
place_n3296952621,بره انار,Bareh Anar,ir-bareh-anar,village,place_r6556732,True,33.626897,47.324058,osm:n3296952621
place_n3296952622,بره جولا,Bareh Jula,ir-bareh-jula,village,place_r6556732,True,33.560385,47.34753,osm:n3296952622
place_n3296952623,بره کلک,Bareh Kalak,ir-bareh-kalak,village,place_r6556732,True,33.643061,47.294812,osm:n3296952623
place_n3296952624,بره خیره,Bareh Kheyreh,ir-bareh-kheyreh,village,place_r6556732,True,33.587638,47.303557,osm:n3296952624
place_n3296952625,بره شیخ عالی,Bareh Sheykhali,ir-bareh-sheykhali,village,place_r6556732,True,33.619588,47.34347,osm:n3296952625
place_n3296952626,گنج علی,Ganjali,ir-ganjali,village,place_r6556732,True,33.581631,47.226365,osm:n3296952626
place_n3296952627,بره سیداحمد,Bareh-ye Seyyed Ahmad,ir-bareh-ye-seyyed-ahmad,village,place_r6556732,True,33.596073,47.274978,osm:n3296952627
place_n3296952628,بلوران,Boluran,ir-boluran,village,place_r6556732,True,33.556748,47.299713,osm:n3296952628
place_n3296952629,چشمه سفید,Cheshmeh Sefid,ir-cheshmeh-sefid-2,village,place_r6556732,True,33.541594,47.420367,osm:n3296952629
place_n3296952630,خیران بره,Kheyran Bareh,ir-kheyran-bareh,village,place_r6556732,True,33.60126,47.395546,osm:n3296952630
place_n3296952631,گنجعلی سفلی,Ganjali-e Sofla,ir-ganjali-e-sofla,village,place_r6556732,True,33.586925,47.21713,osm:n3296952631
place_n3296952632,سیاه چشمه,Siah Cheshmeh,ir-siah-cheshmeh,village,place_r6556732,True,33.611941,47.360702,osm:n3296952632
